Username,Comment,Likes
siapa_pakeehaaa,"U buy that product with money,duh. “Not the cheap kind” and if the armpit already too dark maybe need laser treatment in a beauty clinic I believe u always do treatment in beauty clinic too",0
lolaelise15,HELP I HATE THE FEELING OF VASELINE BUT I WANNA BE SMOOTH,0
millenialfalcon1990,My sensory issues are sobbing.,0
lightscameraactionlune,“not those cheap kind” sooo money girl,0
sriii_shtii_,Yea money doesn't matter cause country matter 😭,0
jannatul_dola_,@mini_sour_moon,0
@mini_sour_moon,jannatul_dola_,0
_longkumer_,BRO DON'T FORGET ABOUT SPEED GANG----------->,0
rizwana_mohamedhussein,How often should we use it to get rid of back acne ?,0
emotikeys1,👏👏,0
plercetheariel,ily,0
risewithkathy,❤️❤️❤️,0
barefootbursche,How about Olive oil ?,0
youboysinsecure,Don’t you love when people make you insecure about things that are completely natural and normal,0
winihgallery,❤️,0
yourenotsteverogers,👽👽👽,0
juliabloyd,Your English is so good 😭,0
ieva_dzhii,Do not know how oil could help for back acne.,0
nikibiki4563,I love her my Internet comfort bestie,0
sweetmadisson,I love it when we don’t gatekeep,0
apexya84,🔥🔥🔥,0
lp786795,"Another tip : don’t shave , wax yourselves or try laser",0
lokabiray,فازلين خطيرة,0
chaychayxoxo,"Love that you took the time to explain the process, thank you so much ❤",0
zoe_the_influencer,Realllll,0
ngwa.et.al,I never knew rice bran oil existed until this day watching this video,0
theextinctroad,Note taken,0
real_juan_valdez,Whose armpits are a different color? Shouldn’t it just be skin color like a normal person.,0
katkathy101,"This is why I can’t get married, no man is going to understand the value of self care, except my pups 🐶",0
ithasnotbeen7mins,Take of those stupid contacts be proud of your melanated eyes. So sick of contacts AB’s prime trying to use them to have lighter eyes and whiter features like just accept it. You’re not white. It’s ok.,0
redcaoz,what if i use aceite de girasol cañuelas?,0
